PM_Diff_Amt,PM_Diff_Category_Val,Precip_12AM-6AM,Precip_6AM-10AM,Precip_6AM-12PM,WindSpeed_12AM-6AM_avg_val,WindSpeed_6AM-10AM_avg_val,WindSpeed_10AM-2PM_avg_val,open_price,prior_day_open_price,prior_day_open_diff,prior_day_trend,yesterday_avg_diff,yesterday_avg_trend
2.0,Same_Activity,No Precip,No Precip,No Precip,9.25,14.63,16.5,3.55,3.5583,-0.0083,Nominal Change,-0.0125,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,5.9,3.88,7.75,3.5475,3.55,-0.0025,Nominal Change,-0.0125,Nominal Change
-35.0,Less_Activity,No Precip,No Precip,No Precip,0.0,1.38,1.63,3.4875,3.5475,-0.06,Worse (<-.05),-0.0067,Nominal Change
-4.0,Same_Activity,No Precip,No Precip,No Precip,3.17,4.5,7.0,3.4625,3.4875,-0.025,Slightly Worse (<-.02),-0.0613,Worse (<-.05)
-7.0,Less_Activity,No Precip,No Precip,No Precip,0.75,4.38,7.88,3.48,3.4625,0.0175,Nominal Change,-0.055,Worse (<-.05)
-22.0,Less_Activity,No Precip,No Precip,No Precip,0.5,0.75,2.38,3.48,3.48,0.0,Nominal Change,0.005,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,8.58,9.25,10.13,3.48,3.48,0.0,Nominal Change,0.0,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,12.25,12.75,12.0,3.46,3.48,-0.02,Slightly Worse (<-.02),0.0,Nominal Change
-24.0,Less_Activity,No Precip,No Precip,No Precip,1.58,4.88,10.38,3.53,3.46,0.07,Better (>.05),-0.02,Slightly Worse (<-.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,8.83,9.13,12.88,3.415,3.53,-0.115,Significantly Worse (<-.10),0.06,Better (>.05)
-4.0,Same_Activity,No Precip,No Precip,No Precip,11.0,11.88,6.75,3.4325,3.415,0.0175,Nominal Change,-0.08,Worse (<-.05)
2.0,Same_Activity,No Precip,No Precip,No Precip,4.75,5.63,8.38,3.405,3.4142,-0.0092,Nominal Change,-0.0138,Nominal Change
-17.0,Less_Activity,No Precip,No Precip,No Precip,0.93,6.13,7.88,3.37,3.405,-0.035,Slightly Worse (<-.02),-0.0138,Nominal Change
-33.0,Less_Activity,No Precip,No Precip,No Precip,2.58,6.0,13.13,3.415,3.37,0.045,Slightly Better (>.02),-0.0396,Slightly Worse (<-.02)
-28.0,Less_Activity,No Precip,No Precip,No Precip,6.17,7.0,12.25,3.39,3.415,-0.025,Slightly Worse (<-.02),0.0275,Slightly Better (>.02)
-34.0,Less_Activity,No Precip,Precip,Precip,13.67,12.73,19.88,3.42,3.39,0.03,Slightly Better (>.02),-0.0025,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,23.5,20.75,18.25,3.4308,3.42,0.0108,Nominal Change,0.0175,Nominal Change
13.0,More_Activity,No Precip,No Precip,No Precip,7.75,9.5,11.38,3.4525,3.4417,0.0108,Nominal Change,0.0163,Nominal Change
-21.0,Less_Activity,No Precip,No Precip,No Precip,14.0,16.53,12.13,3.495,3.4525,0.0425,Slightly Better (>.02),0.0163,Nominal Change
-8.0,Less_Activity,Light Precip,No Precip,No Precip,6.08,5.2,6.33,3.5025,3.495,0.0075,Nominal Change,0.0479,Slightly Better (>.02)
-15.0,Less_Activity,Light Precip,No Precip,Precip,19.62,19.5,18.8,3.4925,3.4942,-0.0017,Nominal Change,-0.0025,Nominal Change
9.0,More_Activity,No Precip,No Precip,No Precip,10.25,11.75,12.38,3.48,3.4925,-0.0125,Nominal Change,-0.0025,Nominal Change
-10.0,Less_Activity,No Precip,Light Precip,Light Precip,2.83,3.58,7.2,3.3725,3.48,-0.1075,Significantly Worse (<-.10),-0.0133,Nominal Change
-10.0,Less_Activity,No Precip,No Precip,No Precip,11.62,11.13,10.05,3.37,3.3725,-0.0025,Nominal Change,-0.1138,Significantly Worse (<-.10)
-6.0,Less_Activity,No Precip,No Precip,No Precip,9.92,7.83,8.0,3.3275,3.37,-0.0425,Slightly Worse (<-.02),-0.0563,Worse (<-.05)
-2.0,Same_Activity,No Precip,No Precip,No Precip,4.5,9.13,16.5,3.375,3.3592,0.0158,Nominal Change,0.0238,Slightly Better (>.02)
-7.0,Less_Activity,No Precip,No Precip,No Precip,14.25,16.13,17.0,3.4825,3.375,0.1075,Significantly Better (>.10),0.0238,Slightly Better (>.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,16.83,17.75,19.5,3.5025,3.4825,0.02,Slightly Better (>.02),0.1154,Significantly Better (>.10)
-8.0,Less_Activity,No Precip,No Precip,No Precip,13.83,15.0,18.38,3.5025,3.5025,0.0,Nominal Change,0.0738,Better (>.05)
-1.0,Same_Activity,No Precip,No Precip,No Precip,7.92,7.75,8.03,3.49,3.5025,-0.0125,Nominal Change,0.01,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,12.83,20.25,20.75,3.5675,3.5525,0.015,Nominal Change,0.0354,Slightly Better (>.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,10.17,8.5,7.13,3.695,3.68,0.015,Nominal Change,0.0413,Slightly Better (>.02)
-4.0,Same_Activity,No Precip,No Precip,No Precip,6.17,9.63,14.0,3.6425,3.6475,-0.005,Nominal Change,-0.0075,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,5.5,8.75,11.38,3.615,3.6425,-0.0275,Slightly Worse (<-.02),-0.0075,Nominal Change
-14.0,Less_Activity,Light Precip,No Precip,No Precip,13.8,13.35,14.93,3.6625,3.615,0.0475,Slightly Better (>.02),-0.03,Slightly Worse (<-.02)
-20.0,Less_Activity,No Precip,No Precip,No Precip,11.42,7.13,10.5,3.75,3.6625,0.0875,Better (>.05),0.0338,Slightly Better (>.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,4.83,6.25,10.25,3.7175,3.75,-0.0325,Slightly Worse (<-.02),0.1113,Significantly Better (>.10)
-43.0,Less_Activity,No Precip,No Precip,No Precip,29.17,31.0,25.38,3.6925,3.73,-0.0375,Slightly Worse (<-.02),-0.0188,Nominal Change
-38.0,Less_Activity,No Precip,No Precip,No Precip,7.58,8.38,10.88,3.66,3.6925,-0.0325,Slightly Worse (<-.02),-0.05,Slightly Worse (<-.02)
-33.0,Less_Activity,No Precip,No Precip,No Precip,15.5,12.0,9.25,3.6025,3.66,-0.0575,Worse (<-.05),-0.0513,Worse (<-.05)
-14.0,Less_Activity,No Precip,No Precip,No Precip,12.9,11.75,13.0,3.58,3.5875,-0.0075,Nominal Change,-0.0113,Nominal Change
-39.0,Less_Activity,No Precip,No Precip,No Precip,5.42,5.25,7.5,3.54,3.58,-0.04,Slightly Worse (<-.02),-0.0113,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,5.12,5.13,5.13,3.5675,3.5683,-8.0E-4,Nominal Change,-0.0013,Nominal Change
-31.0,Less_Activity,No Precip,No Precip,No Precip,0.75,0.0,4.38,3.56,3.5675,-0.0075,Nominal Change,-0.0013,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,3.92,8.25,11.25,3.5725,3.56,0.0125,Nominal Change,-0.0079,Nominal Change
-39.0,Less_Activity,No Precip,No Precip,No Precip,10.75,13.18,15.63,3.5825,3.5725,0.01,Nominal Change,0.0088,Nominal Change
-41.0,Less_Activity,No Precip,No Precip,No Precip,7.67,10.93,10.38,3.58,3.5825,-0.0025,Nominal Change,0.0163,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,5.55,7.23,12.08,3.6575,3.6317,0.0258,Slightly Better (>.02),0.0388,Slightly Better (>.02)
-17.0,Less_Activity,No Precip,No Precip,No Precip,8.83,9.5,10.38,3.67,3.6575,0.0125,Nominal Change,0.0388,Slightly Better (>.02)
-29.0,Less_Activity,No Precip,No Precip,No Precip,4.42,11.75,10.0,3.63,3.67,-0.04,Slightly Worse (<-.02),0.0254,Slightly Better (>.02)
-34.0,Less_Activity,No Precip,No Precip,No Precip,7.78,8.75,8.63,3.6875,3.665,0.0225,Slightly Better (>.02),0.035,Slightly Better (>.02)
-11.0,Less_Activity,No Precip,No Precip,No Precip,8.17,10.25,5.25,3.71,3.7044,0.0056,Nominal Change,0.0084,Nominal Change
11.0,More_Activity,No Precip,Precip,Light Precip,15.17,15.88,19.2,3.665,3.71,-0.045,Slightly Worse (<-.02),0.0084,Nominal Change
-30.0,Less_Activity,No Precip,No Precip,No Precip,10.75,8.63,9.58,3.6125,3.665,-0.0525,Worse (<-.05),-0.0422,Slightly Worse (<-.02)
-38.0,Less_Activity,Precip,No Precip,No Precip,10.55,10.38,16.75,3.6175,3.6125,0.005,Nominal Change,-0.075,Worse (<-.05)
-17.0,Less_Activity,No Precip,No Precip,No Precip,5.83,7.63,3.38,3.5783,3.5767,0.0017,Nominal Change,-0.0196,Nominal Change
-20.0,Less_Activity,No Precip,No Precip,No Precip,6.33,13.0,20.75,3.58,3.5783,0.0017,Nominal Change,0.0025,Nominal Change
-43.0,Less_Activity,No Precip,No Precip,No Precip,7.83,7.13,6.88,3.5925,3.58,0.0125,Nominal Change,0.0025,Nominal Change
-11.0,Less_Activity,Light Precip,Light Precip,Light Precip,13.83,13.5,12.13,3.65,3.5925,0.0575,Better (>.05),0.0133,Nominal Change
-23.0,Less_Activity,No Precip,Light Precip,Light Precip,9.35,11.58,14.25,3.5875,3.65,-0.0625,Worse (<-.05),0.0638,Better (>.05)
-38.0,Less_Activity,No Precip,No Precip,No Precip,7.25,9.43,6.88,3.6,3.5875,0.0125,Nominal Change,-0.0338,Slightly Worse (<-.02)
-2.0,Same_Activity,Light Precip,No Precip,No Precip,13.48,17.75,12.5,3.6725,3.63,0.0425,Slightly Better (>.02),0.015,Nominal Change
7.0,More_Activity,No Precip,No Precip,No Precip,0.83,8.0,11.63,3.635,3.6725,-0.0375,Slightly Worse (<-.02),0.0475,Slightly Better (>.02)
-27.0,Less_Activity,No Precip,No Precip,No Precip,5.17,10.38,11.5,3.67,3.635,0.035,Slightly Better (>.02),-0.0163,Nominal Change
-42.0,Less_Activity,No Precip,No Precip,No Precip,13.92,16.75,18.13,3.605,3.6,0.005,Nominal Change,0.0075,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,5.58,3.68,7.5,3.5825,3.605,-0.0225,Slightly Worse (<-.02),0.0075,Nominal Change
-36.0,Less_Activity,No Precip,No Precip,No Precip,1.33,3.5,8.0,3.5875,3.5825,0.005,Nominal Change,-0.02,Slightly Worse (<-.02)
12.0,More_Activity,No Precip,No Precip,No Precip,12.42,8.5,9.18,3.705,3.6733,0.0317,Slightly Better (>.02),0.0475,Slightly Better (>.02)
-38.0,Less_Activity,Light Precip,Precip,Light Precip,9.47,13.83,11.88,3.6725,3.705,-0.0325,Slightly Worse (<-.02),0.0475,Slightly Better (>.02)
-27.0,Less_Activity,Precip,Light Precip,No Precip,5.38,7.0,6.63,3.67,3.6725,-0.0025,Nominal Change,-0.0167,Nominal Change
-17.0,Less_Activity,Light Precip,No Precip,No Precip,14.52,17.93,13.2,3.715,3.67,0.045,Slightly Better (>.02),-0.0188,Nominal Change
-23.0,Less_Activity,No Precip,No Precip,No Precip,10.17,12.88,14.5,3.66,3.715,-0.055,Worse (<-.05),0.0438,Slightly Better (>.02)
16.0,More_Activity,No Precip,No Precip,No Precip,3.67,5.38,10.63,3.7475,3.7275,0.02,Slightly Better (>.02),0.0338,Slightly Better (>.02)
-12.0,Less_Activity,No Precip,No Precip,No Precip,8.67,9.75,7.13,3.7,3.7475,-0.0475,Slightly Worse (<-.02),0.0313,Slightly Better (>.02)
-31.0,Less_Activity,No Precip,No Precip,No Precip,5.83,8.75,10.25,3.71,3.7,0.01,Nominal Change,-0.0375,Slightly Worse (<-.02)
-32.0,Less_Activity,No Precip,No Precip,No Precip,8.17,8.5,10.0,3.6925,3.71,-0.0175,Nominal Change,-0.0138,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,9.92,14.88,12.88,3.735,3.7244,0.0106,Nominal Change,0.0159,Nominal Change
-34.0,Less_Activity,No Precip,No Precip,No Precip,8.75,13.88,18.0,3.7025,3.735,-0.0325,Slightly Worse (<-.02),0.0159,Nominal Change
-34.0,Less_Activity,No Precip,No Precip,No Precip,0.0,2.88,6.13,3.715,3.7025,0.0125,Nominal Change,-0.0272,Slightly Worse (<-.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,5.58,5.5,7.5,3.705,3.715,-0.01,Nominal Change,-0.0038,Nominal Change
-28.0,Less_Activity,No Precip,No Precip,No Precip,6.83,7.5,9.0,3.7375,3.7267,0.0108,Nominal Change,0.0163,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,5.83,8.0,7.75,3.72,3.7375,-0.0175,Nominal Change,0.0163,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,2.67,9.13,10.63,3.7825,3.72,0.0625,Better (>.05),-0.0121,Nominal Change
-39.0,Less_Activity,No Precip,No Precip,No Precip,8.42,9.0,9.25,3.85,3.7825,0.0675,Better (>.05),0.0538,Better (>.05)
-45.0,Less_Activity,No Precip,No Precip,No Precip,5.83,6.88,8.75,3.8425,3.85,-0.0075,Nominal Change,0.0988,Better (>.05)
11.0,More_Activity,No Precip,No Precip,No Precip,3.32,7.33,13.58,3.86,3.8542,0.0058,Nominal Change,0.0088,Nominal Change
20.0,More_Activity,Light Precip,No Precip,No Precip,12.55,9.63,11.25,3.81,3.7925,0.0175,Nominal Change,-0.0646,Worse (<-.05)
-44.0,Less_Activity,No Precip,No Precip,No Precip,6.67,14.5,15.25,3.7675,3.81,-0.0425,Slightly Worse (<-.02),-0.0163,Nominal Change
-18.0,Less_Activity,No Precip,No Precip,No Precip,9.83,15.38,14.75,3.7825,3.7842,-0.0017,Nominal Change,-0.0025,Nominal Change
-16.0,Less_Activity,Light Precip,Light Precip,Light Precip,6.17,8.75,12.25,3.7625,3.7825,-0.02,Slightly Worse (<-.02),-0.0025,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,4.0,9.38,14.38,3.695,3.7625,-0.0675,Worse (<-.05),-0.0208,Slightly Worse (<-.02)
-11.0,Less_Activity,No Precip,Precip,Precip,5.33,7.88,5.63,3.6875,3.695,-0.0075,Nominal Change,-0.0775,Worse (<-.05)
-35.0,Less_Activity,No Precip,No Precip,No Precip,5.33,11.13,9.13,3.585,3.5992,-0.0142,Nominal Change,-0.0213,Slightly Worse (<-.02)
23.0,More_Activity,Precip,Precip,Light Precip,13.72,14.25,11.18,3.595,3.6125,-0.0175,Nominal Change,0.0204,Slightly Better (>.02)
-31.0,Less_Activity,No Precip,No Precip,No Precip,10.22,12.5,10.63,3.5675,3.595,-0.0275,Slightly Worse (<-.02),-0.0038,Nominal Change
-32.0,Less_Activity,No Precip,No Precip,No Precip,6.12,5.25,9.38,3.6,3.5675,0.0325,Slightly Better (>.02),-0.0363,Slightly Worse (<-.02)
12.0,More_Activity,No Precip,No Precip,No Precip,2.83,7.38,8.63,3.7325,3.6883,0.0442,Slightly Better (>.02),0.0663,Better (>.05)
-8.0,Less_Activity,No Precip,No Precip,No Precip,7.42,8.13,5.5,3.795,3.7638,0.0313,Slightly Better (>.02),0.0533,Better (>.05)
-13.0,Less_Activity,No Precip,No Precip,No Precip,6.92,4.0,7.38,3.8,3.795,0.005,Nominal Change,0.0469,Slightly Better (>.02)
8.0,More_Activity,No Precip,No Precip,No Precip,7.5,8.18,9.83,3.8775,3.8483,0.0292,Slightly Better (>.02),0.0438,Slightly Better (>.02)
3.0,Same_Activity,No Precip,No Precip,No Precip,0.0,6.63,9.25,3.9325,3.8775,0.055,Better (>.05),0.0438,Slightly Better (>.02)
-11.0,Less_Activity,Light Precip,No Precip,No Precip,8.33,6.63,12.5,3.905,3.9325,-0.0275,Slightly Worse (<-.02),0.0696,Better (>.05)
-16.0,Less_Activity,No Precip,No Precip,No Precip,10.22,9.8,10.0,3.7625,3.905,-0.1425,Significantly Worse (<-.10),0.0,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,8.33,11.13,13.38,3.7575,3.735,0.0225,Slightly Better (>.02),0.0338,Slightly Better (>.02)
-18.0,Less_Activity,No Precip,No Precip,No Precip,6.62,6.38,8.88,3.8075,3.7575,0.05,Better (>.05),0.0338,Slightly Better (>.02)
-28.0,Less_Activity,No Precip,No Precip,No Precip,0.5,8.63,13.88,3.765,3.8075,-0.0425,Slightly Worse (<-.02),0.0613,Better (>.05)
-30.0,Less_Activity,No Precip,No Precip,No Precip,3.3,1.25,5.13,3.825,3.765,0.06,Better (>.05),-0.0175,Nominal Change
-37.0,Less_Activity,No Precip,No Precip,No Precip,7.58,8.75,11.58,3.905,3.825,0.08,Better (>.05),0.0388,Slightly Better (>.02)
-22.0,Less_Activity,No Precip,No Precip,No Precip,4.33,5.0,7.75,3.755,3.805,-0.05,Slightly Worse (<-.02),-0.075,Worse (<-.05)
-10.0,Less_Activity,No Precip,No Precip,No Precip,11.92,13.5,18.13,3.82,3.755,0.065,Better (>.05),-0.075,Worse (<-.05)
12.0,More_Activity,Precip,Light Precip,No Precip,5.38,5.5,6.85,3.685,3.82,-0.135,Significantly Worse (<-.10),0.04,Slightly Better (>.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,6.17,2.75,4.5,3.74,3.685,0.055,Better (>.05),-0.1025,Significantly Worse (<-.10)
-34.0,Less_Activity,No Precip,No Precip,No Precip,2.42,5.13,7.88,3.7375,3.74,-0.0025,Nominal Change,-0.0125,Nominal Change
-1.0,Same_Activity,No Precip,No Precip,No Precip,0.0,2.0,7.5,3.71,3.7192,-0.0092,Nominal Change,-0.0138,Nominal Change
-7.0,Less_Activity,No Precip,No Precip,No Precip,3.58,8.13,8.88,3.6925,3.71,-0.0175,Nominal Change,-0.0138,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,8.17,7.75,7.38,3.645,3.6925,-0.0475,Slightly Worse (<-.02),-0.0221,Slightly Worse (<-.02)
-1.0,Same_Activity,No Precip,Precip,Precip,10.58,14.2,18.43,3.65,3.645,0.005,Nominal Change,-0.0563,Worse (<-.05)
-11.0,Less_Activity,No Precip,No Precip,No Precip,9.83,9.63,13.75,3.635,3.65,-0.015,Nominal Change,-0.0188,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,0.58,1.63,1.88,3.6875,3.67,0.0175,Nominal Change,0.0263,Slightly Better (>.02)
-37.0,Less_Activity,No Precip,No Precip,No Precip,1.5,5.63,10.88,3.725,3.6875,0.0375,Slightly Better (>.02),0.0263,Slightly Better (>.02)
-32.0,Less_Activity,No Precip,No Precip,Light Precip,4.75,5.75,8.88,3.69,3.725,-0.035,Slightly Worse (<-.02),0.0463,Slightly Better (>.02)
-15.0,Less_Activity,No Precip,No Precip,No Precip,4.0,8.13,13.63,3.7175,3.69,0.0275,Slightly Better (>.02),-0.0163,Nominal Change
-23.0,Less_Activity,No Precip,No Precip,No Precip,4.47,5.63,8.13,3.5875,3.7175,-0.13,Significantly Worse (<-.10),0.01,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,7.47,6.88,5.88,3.5875,3.5875,0.0,Nominal Change,0.0,Nominal Change
-33.0,Less_Activity,Precip,No Precip,No Precip,9.95,13.18,10.25,3.55,3.61,-0.06,Worse (<-.05),0.0225,Slightly Better (>.02)
10.0,More_Activity,Light Precip,No Precip,No Precip,11.02,12.8,18.7,3.525,3.55,-0.025,Slightly Worse (<-.02),-0.0488,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,Light Precip,Light Precip,1.42,4.5,7.33,3.5,3.525,-0.025,Slightly Worse (<-.02),-0.055,Worse (<-.05)
-19.0,Less_Activity,No Precip,No Precip,No Precip,5.83,4.88,8.25,3.505,3.5033,0.0017,Nominal Change,0.0025,Nominal Change
-20.0,Less_Activity,No Precip,No Precip,No Precip,10.83,14.13,16.75,3.49,3.505,-0.015,Nominal Change,0.0025,Nominal Change
1.0,Same_Activity,No Precip,No Precip,No Precip,3.5,6.13,11.88,3.4625,3.49,-0.0275,Slightly Worse (<-.02),-0.0142,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,7.58,9.25,11.0,3.415,3.4625,-0.0475,Slightly Worse (<-.02),-0.035,Slightly Worse (<-.02)
-10.0,Less_Activity,Light Precip,No Precip,No Precip,11.83,15.38,16.05,3.42,3.415,0.005,Nominal Change,-0.0613,Worse (<-.05)
-17.0,Less_Activity,No Precip,No Precip,No Precip,7.25,9.25,8.58,3.3875,3.3983,-0.0108,Nominal Change,-0.0163,Nominal Change
10.0,More_Activity,No Precip,No Precip,No Precip,0.92,0.0,3.13,3.355,3.3875,-0.0325,Slightly Worse (<-.02),-0.0163,Nominal Change
15.0,More_Activity,No Precip,No Precip,No Precip,2.0,6.38,11.18,3.33,3.355,-0.025,Slightly Worse (<-.02),-0.0379,Slightly Worse (<-.02)
-5.0,Same_Activity,No Precip,No Precip,No Precip,10.08,12.25,11.25,3.2925,3.33,-0.0375,Slightly Worse (<-.02),-0.0413,Slightly Worse (<-.02)
-9.0,Less_Activity,No Precip,No Precip,No Precip,8.25,9.88,12.5,3.415,3.2925,0.1225,Significantly Better (>.10),-0.05,Worse (<-.05)
15.0,More_Activity,No Precip,No Precip,No Precip,10.08,17.0,19.75,3.4325,3.4281,0.0044,Nominal Change,0.0066,Nominal Change
-5.0,Same_Activity,No Precip,No Precip,No Precip,5.75,8.63,7.75,3.4375,3.4325,0.005,Nominal Change,0.0066,Nominal Change
-8.0,Less_Activity,No Precip,No Precip,No Precip,3.08,5.75,9.63,3.4675,3.4375,0.03,Slightly Better (>.02),0.0072,Nominal Change
-15.0,Less_Activity,No Precip,No Precip,No Precip,10.75,15.5,13.38,3.4225,3.4675,-0.045,Slightly Worse (<-.02),0.0325,Slightly Better (>.02)
-8.0,Less_Activity,No Precip,No Precip,No Precip,9.75,7.0,7.63,3.4525,3.4425,0.01,Nominal Change,0.015,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,1.83,4.38,4.88,3.46,3.4525,0.0075,Nominal Change,0.015,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.75,8.13,11.5,3.395,3.46,-0.065,Worse (<-.05),0.0125,Nominal Change
17.0,More_Activity,No Precip,No Precip,No Precip,4.58,5.25,8.0,3.4325,3.395,0.0375,Slightly Better (>.02),-0.0613,Worse (<-.05)
-17.0,Less_Activity,No Precip,No Precip,No Precip,8.33,8.25,9.38,3.4575,3.4325,0.025,Slightly Better (>.02),0.005,Nominal Change
2.0,Same_Activity,No Precip,Light Precip,Light Precip,4.5,10.88,12.13,3.5325,3.5075,0.025,Slightly Better (>.02),0.0375,Slightly Better (>.02)
-19.0,Less_Activity,No Precip,No Precip,No Precip,7.2,10.2,13.75,3.51,3.5325,-0.0225,Slightly Worse (<-.02),0.0375,Slightly Better (>.02)
4.0,Same_Activity,Light Precip,No Precip,No Precip,10.72,9.95,11.75,3.48,3.51,-0.03,Slightly Worse (<-.02),-0.01,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,1.67,12.38,14.25,3.495,3.48,0.015,Nominal Change,-0.0413,Slightly Worse (<-.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,10.83,8.5,10.0,3.4975,3.495,0.0025,Nominal Change,0.0,Nominal Change
0.0,Same_Activity,Precip,No Precip,No Precip,8.18,8.58,8.25,3.5275,3.5175,0.01,Nominal Change,0.015,Nominal Change
4.0,Same_Activity,Light Precip,No Precip,No Precip,4.83,8.28,14.95,3.5275,3.5275,0.0,Nominal Change,0.015,Nominal Change
6.0,More_Activity,No Precip,No Precip,No Precip,6.75,7.75,8.0,3.52,3.5275,-0.0075,Nominal Change,0.005,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,6.0,7.5,8.88,3.5325,3.52,0.0125,Nominal Change,-0.0075,Nominal Change
-3.0,Same_Activity,No Precip,No Precip,No Precip,5.67,8.25,6.38,3.5225,3.5325,-0.01,Nominal Change,0.0088,Nominal Change
2.0,Same_Activity,Precip,No Precip,No Precip,12.82,8.5,7.38,3.5475,3.5392,0.0083,Nominal Change,0.0125,Nominal Change
1.0,Same_Activity,Light Precip,Light Precip,Light Precip,7.87,6.3,13.33,3.515,3.5475,-0.0325,Slightly Worse (<-.02),0.0125,Nominal Change
-2.0,Same_Activity,No Precip,No Precip,No Precip,5.5,10.63,11.38,3.4925,3.515,-0.0225,Slightly Worse (<-.02),-0.0283,Slightly Worse (<-.02)
4.0,Same_Activity,No Precip,No Precip,No Precip,1.58,2.75,5.75,3.4825,3.4925,-0.01,Nominal Change,-0.0388,Slightly Worse (<-.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,0.0,5.63,7.43,3.4925,3.4825,0.01,Nominal Change,-0.0213,Slightly Worse (<-.02)
0.0,Same_Activity,No Precip,No Precip,No Precip,7.17,10.38,13.5,3.505,3.5008,0.0042,Nominal Change,0.0063,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,2.58,4.25,8.83,3.49,3.505,-0.015,Nominal Change,0.0063,Nominal Change
4.0,Same_Activity,No Precip,No Precip,No Precip,2.83,4.38,8.18,3.4875,3.49,-0.0025,Nominal Change,-0.0129,Nominal Change
0.0,Same_Activity,No Precip,No Precip,No Precip,8.25,9.83,13.63,3.46,3.4875,-0.0275,Slightly Worse (<-.02),-0.01,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,7.92,8.0,9.0,3.485,3.46,0.025,Slightly Better (>.02),-0.0288,Slightly Worse (<-.02)
-3.0,Same_Activity,No Precip,No Precip,No Precip,4.0,6.5,10.0,3.5275,3.5133,0.0142,Nominal Change,0.0213,Slightly Better (>.02)
-11.0,Less_Activity,No Precip,No Precip,No Precip,3.42,3.63,5.63,3.5025,3.5275,-0.025,Slightly Worse (<-.02),0.0213,Slightly Better (>.02)
-1.0,Same_Activity,No Precip,No Precip,No Precip,2.75,3.13,11.25,3.4875,3.5025,-0.015,Nominal Change,-0.0125,Nominal Change
2.0,Same_Activity,No Precip,No Precip,No Precip,6.67,8.75,18.63,3.49,3.4875,0.0025,Nominal Change,-0.015,Nominal Change
7.0,More_Activity,No Precip,No Precip,No Precip,8.0,11.63,17.0,3.4425,3.4583,-0.0158,Nominal Change,-0.0238,Slightly Worse (<-.02)
-2.0,Same_Activity,No Precip,No Precip,No Precip,19.08,21.63,25.75,3.51,3.4425,0.0675,Better (>.05),-0.0238,Slightly Worse (<-.02)
2.0,Same_Activity,No Precip,No Precip,No Precip,6.25,9.63,5.0,3.525,3.51,0.015,Nominal Change,0.0596,Better (>.05)
